FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
miércoles, 20 de noviembre de 2019;KR 6A 33 69;461.881.712.000.007;-740.657.722.989.999;0:10:00;8:28:00;ME-22;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;2;2;1;1;2;2;1;1;;;;;;;;;;;1;
jueves, 21 de noviembre de 2019;KR 1 31D 25 SUR;456.099.431.300.004;-740.943.972.829.999;0:06:00;1:40:00;ME-41;CT-11;;;;;;2;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;2;;1;1;2;;1;;;;;;1;;1;;;;
jueves, 21 de noviembre de 2019;AK 72 139;473.582.930.500.004;-740.662.815.519.999;0:07:00;1:55:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
jueves, 21 de noviembre de 2019;KR 8A 52 59 SUR;455.664.713.100.009;-741.230.876.389.999;0:05:00;0:25:00;ME-4;X-47;;;;;;2;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 21 de noviembre de 2019;KR 100 50 SUR;464.390.075.700.004;-741.872.139.979.999;0:15:00;1:04:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;4000;120000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes, 22 de noviembre de 2019;KR 7 ESTE 1B 10;458.165.908.600.006;-740.722.167.949.999;0:06:00;0:36:00;ME-17;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 22 de noviembre de 2019;CL 159 54 81;474.103.278.800.004;-740.568.729.299.999;0:04:00;3:01:00;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 23 de noviembre de 2019;CL 6 4 6 ESTE;458.983.101.600.006;-740.704.395.139.999;0:01:00;2:04:00;ME-17;X-30;;;;;;2;;;;;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
domingo, 24 de noviembre de 2019;CL 65    4A      ;464.800.234.500.007;-74.057.202.576;0:03:00;2:09:00;ME-45;MA-3;;;;;;2;;;;;;1;2;5;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
lunes, 25 de noviembre de 2019;KR 51    73    34  ;466.940.378.100.009;-74.073.654.771;0:10:00;3:44:00;ME-29;X-33;;;;;;2;;;;;1;1;;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;2;;;1;2;;;;;;;;2;;;;;;
lunes, 25 de noviembre de 2019;KR 104    64D    15  ;469.714.615.200.007;-741.245.826.489.999;0:16:00;0:48:00;CT-9;X-34;;;;;;2;;;;;;;2;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
martes, 26 de noviembre de 2019;KR 109    151C    25  ;475.316.842.500.007;-740.965.023.759.999;0:08:00;2:19:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;5;;;;5;;;;;;;;;;;;;;;
martes, 26 de noviembre de 2019;KR 75    35B    42 SUR ;462.186.737.300.004;-741.485.791.699.999;0:15:00;0:36:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes, 26 de noviembre de 2019;CL 59 BIS  SUR 48B    5  ;457.793.395.600.004;-741.530.363.329.999;0:09:00;1:01:00;ME-4;;;;;;;1;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes, 26 de noviembre de 2019;KR 73C    44B    25 SUR ;460.744.724.800.008;-741.599.551.299.999;0:15:00;0:54:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;10000;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
martes, 26 de noviembre de 2019;CL 153    118    4  ;475.986.830.200.009;-741.035.235.979.999;0:09:00;1:15:00;ME-32;X-37 ;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;2;;;1;2;;;;;;;1;;;;;;;
miércoles, 27 de noviembre de 2019;CL 19 SUR 12B 20;458.006.577.000.009;-740.980.107.399.999;0:08:00;0:58:00;ME-44;CT-12;;;;;;2;;;;;;;1;7;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 28 de noviembre de 2019;CL 163 54C 35;474.597.089.200.006;-740.559.981.159.999;0:07:00;4:58:00;ME-20;;;;;;;1;;;;;;;2;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes, 29 de noviembre de 2019;KR 22 23;461.786.453.911.238;-740.805.695.100.688;0:06:00;0:58:00;ME-34;X-43;;;;;;2;;;;;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.4  CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;10;12;7;6;10;12;7;6;;;;;;;;;;;;
viernes, 29 de noviembre de 2019;KR 27 19 SUR;458.969.132.600.009;-741.083.751.319.999;0:01:00;1:21:00;ME-30;ME-44;;;;;;2;;;;;;;1;8;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 29 de noviembre de 2019;CL 142 BIS A 140A 17;474.826.712.914.801;-741.149.857.889.717;0:13:00;3:33:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes, 29 de noviembre de 2019;CL 134A 147B 8;474.541.890.700.004;-741.186.766.439.999;0:23:00;1:31:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
sábado, 30 de noviembre de 2019;CL 152    72    50  ;473.891.330.800.006;-740.671.408.799.999;0:07:00;3:49:00;ME-20;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
sábado, 30 de noviembre de 2019;CL 56F   SUR 89      ;462.994.112.300.004;-741.883.598.009.999;0:09:00;1:02:00;ME-28;;;;;;;1;;;;;1;;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.4  CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
sábado, 30 de noviembre de 2019;KR 42    13      ;462.157.932.418.127;-740.999.026.748.178;0:08:00;0:49:00;ME-21;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;1500;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado, 30 de noviembre de 2019;CL 6A    88D    61  ;464.589.718.500.008;-741.586.418.589.999;0:17:00;2:52:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;4000;1.3.1.10  LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
domingo 1 de diciembre de 2019;TV 44 BIS 77 20 SUR;457.004.714.300.007;-741.683.399.649.999;0:31:00;1:20:00;ME-5;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo 1 de diciembre de 2019;KR 72 134;472.675.545.400.006;-740.700.284.579.999;0:08:00;1:24:00;ME-20;;;;;;;1;;;;;;1;2;1;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
domingo 1 de diciembre de 2019;KR 69 78 64;468.583.168.500.004;-740.829.165.559.999;0:06:00;1:08:00;ME-29;;;;;;;1;;;;;;;;5;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes 2 de diciembre de 2019;DG 49A BIS SUR 13L 29; 4.56753516119073; -74.1252722645407;0:08:00;1:04:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;"
";1;;;;;;;;;;;;;;;
martes 3 de diciembre de 2019;KR 80B 7A BIS;463.918.430.232.205;-741.481.533.399.207;0:10:00;4:14:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;2;;;;2;;;;;;;;;;;;;;
miércoles 4 de diciembre de 2019;AK 96 72 0;470.305.114.000.007;-741.154.083.679.999;0:10:00;2:15:00;ME-48;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;2000;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
miércoles 4 de diciembre de 2019;KR 54 5C 50;462.565.380.200.004;-741.132.969.369.999;0:09:00;0:53:00;ME-34;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 5 de diciembre de 2019;KR 7H 153A 55;473.093.402.500.007;-740.283.974.279.999;0:06:00;1:58:00;ME-42;CT-10;X-38;;;;;3;;;;;;1;1;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.1 CAMIÓN;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
jueves 5 de diciembre de 2019;CL 134B 10A 18;471.510.156.200.009;-740.356.281.979.999;0:03:00;1:08:00;ME-42;CT-10;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 5 de diciembre de 2019;KR 12 12 SUR;458.185.651.000.008;-740.945.874.629.999;0:07:00;2:17:00;ME-30;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;100;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 5 de diciembre de 2019;AC 80 50 0;467.475.979.000.005;-740.683.410.849.999;0:04:00;3:44:00;ME-29;X-33;;;;;;2;;;;;1;;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACIÓN PÚBLICA;1.1.12.4 SEDES ADMINISTRATIVAS MILITARES Y POLICIVAS;"
";;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 5 de diciembre de 2019;AK 30 12 35;461.286.058.100.006;-740.932.558.349.999;0:04:00;1:04:00;ME-31;X-31;CT-1;;;;;3;;;;;;1;1;10;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.9 BIENESTAR SOCIAL;1.1.9.4 HOGARES DE BIENESTAR;;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;2;;;;2;;;;;;;;;;;;
jueves 5 de diciembre de 2019;KR 14 ESTE 62 23 SUR;452.932.601.000.009;-740.884.939.899.999;0:12:00;3:31:00;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;20;100000;1.3.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
viernes 6 de diciembre de 2019;CL 6D 79A 56;463.536.296.800.004;-741.476.151.009.999;0:11:00;1:32:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 6 de diciembre de 2019;KR 104 153;47.542.046.372.337;-740.917.770.852.099;0:07:00;0:56:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;"
";1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 6 de diciembre de 2019;CL 75 53;467.159.815.900.004;-740.738.218.839.999;0:04:00;0:45:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
viernes 6 de diciembre de 2019;KM 17 VIA CHOACHI;458.711.539.705.213;-74.047.812.312.647;0:15:00;2:16:00;X-30;;;;;;;1;;;;;;;1;1;;2;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;2;;1;;2;;1;;;;;;;;;;;;
sábado 7 de diciembre de 2019;AC 26 19B 95;462.105.559.400.004;-740.770.460.689.999;0:09:00;1:31:00;MLI02;ME-34;;;;;;2;;;;;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;;;;;2;;;;;;;;;;;;;;
sábado 7 de diciembre de 2019;KR 10A 3 68 SUR; 4.58611059500009;-74.088.351.084;0:05:00;6:30:00;ME-30;CT-12;X-32;;;;;3;;;;;1;1;;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;2;1;1;2;2;1;1;;;;;1;1;1;1;;;;
domingo 8 de diciembre de 2019;CL 18 SUR 14 27;458.312.836.500.005;-740.998.541.149.999;0:01:00;1:56:00;ME-30;CT-12;X-32;;;;;3;;;;;1;1;;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;1;;;1;1;;;;;;;;;;;;;;
domingo 8 de diciembre de 2019;KR 101B 139 40;474.054.462.100.008;-74.094.026.573;0:06:00;1:07:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo 8 de diciembre de 2019;KR 78 1 3;462.608.188.300.004;-741.458.286.699.999;0:05:00;1:34:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo 8 de diciembre de 2019;KR 19 5B 60;459.982.163.200.004; -74.0894944459999;0:03:00;0:42:00;ME-21;X-43;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo 8 de diciembre de 2019;CL 68A 86A 23;469.157.062.800.008;-741.089.895.599.999;0:06:00;1:13:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo 8 de diciembre de 2019;KR 37 11 9 SUR;460.084.136.800.009;-741.132.233.139.999;0:09:00;1:00:00;ME-44;CT-12;ME-30;;;;;3;;;;;;1;1;11;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes 9 de diciembre de 2019;KR 98 2 44;465.124.571.400.008;-741.690.279.409.999;0:15:00;1:42:00;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;20000;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
lunes 9 de diciembre de 2019;CL 128D 86B 14;472.210.255.600.004;-740.855.895.999.999;0:14:00;0:55:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
lunes 9 de diciembre de 2019;KR 73B 53C SUR;460.455.257.700.005;-741.659.547.779.999;0:04:00;2:04:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
lunes 9 de diciembre de 2019;CL 58 SUR 15 ESTE;453.084.837.500.006;-740.869.648.459.999;0:04:00;0:41:00;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;20;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
lunes 9 de diciembre de 2019;CL 17 96B 17;466.729.276.400.008;-741.415.961.749.999;0:03:00;0:34:00;ME-43;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes 10 de diciembre de 2019;KR 80J 42 32 SUR;462.549.269.400.006;-741.645.777.519.999;0:03:00;0:41:00;ME-46;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes 10 de diciembre de 2019;KR 73D 35 20 SUR;462.206.031.100.004;-74.146.436.805;0:07:00;1:24:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
